ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
30125,2019,cf,Female,pre,type2,p4,l1,nopc,b/c,446500,,,,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,10800.0,EXP,852,CIB,45-54,to_inst,78.60915493,south,direct,1,32.0
49773,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,256500,3.99,0.646,1287.45,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2700.0,EXP,805,CIB,45-54,not_inst,92.26618705,North,direct,0,44.0
40462,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,786500,3.375,-0.1617,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,11220.0,EXP,677,EXP,65-74,not_inst,78.80761523,central,direct,0,57.0
39776,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,3.625,-0.2137,386.65,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6480.0,CRIF,855,CIB,35-44,not_inst,76.72697368,south,direct,0,40.0
28172,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,336500,4.125,0.408,825.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,9540.0,EXP,569,EXP,35-44,not_inst,89.02116402,central,direct,0,24.0
38486,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,3.5,0.0071,961.92,360.0,neg_amm,int_only,not_lpsm,1038000.0,sb,pr,home,1U,12420.0,CRIF,879,CIB,45-54,not_inst,59.39306358,North,direct,0,43.0
45477,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,166500,3.375,-0.6935,288.25,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,7800.0,CRIF,516,EXP,45-54,to_inst,69.95798319,North,direct,0,41.0
41713,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,4.625,0.4652,3066.25,360.0,neg_amm,not_int,not_lpsm,868000.0,sb,pr,home,1U,8340.0,CRIF,547,EXP,55-64,to_inst,18.02995392,south,direct,0,46.0
38237,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.375,0.4577,5087.6,240.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5460.0,CIB,757,CIB,55-64,not_inst,60.3046595,North,direct,0,43.0
29122,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,136500,5.125,1.2514,4275.8,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3720.0,CIB,857,EXP,65-74,to_inst,76.68539326,south,direct,0,48.0
26397,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,1.0176,3110.38,240.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3000.0,EXP,840,EXP,35-44,to_inst,72.60638298,North,direct,0,38.0
31406,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,4.25,0.7417,3469.59,360.0,not_neg,int_only,not_lpsm,408000.0,sb,pr,home,1U,5100.0,CIB,880,EXP,45-54,to_inst,57.96568627,south,direct,0,25.0
26070,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.375,0.3306,7630.0,180.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6480.0,EXP,634,EXP,55-64,to_inst,60.95360825,central,direct,0,48.0
43358,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,546500,4.99,1.4047,2737.5,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,8100.0,CIB,527,CIB,35-44,not_inst,74.05149051,North,direct,0,49.0
41908,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,136500,3.99,0.8231,3557.42,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2820.0,CRIF,856,EXP,45-54,to_inst,76.68539326,North,direct,0,40.0
27912,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,156500,4.75,1.0762,3566.16,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3900.0,EXP,501,CIB,55-64,to_inst,49.21383648,south,direct,0,27.0
45358,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,4.125,0.1568,3545.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5880.0,EXP,803,CIB,65-74,to_inst,46.58054711,North,direct,0,31.0
30007,2019,ncf,Female,nopre,type2,p4,l1,nopc,b/c,196500,4.125,1.1684,4064.61,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3660.0,CRIF,791,EXP,65-74,to_inst,70.68345324,North,direct,0,56.0
42436,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.75,-0.0266,0.0,360.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,21420.0,CRIF,734,EXP,25-34,not_inst,49.35787671,south,direct,0,19.0
31227,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,,,,324.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,5760.0,CRIF,687,CIB,>74,to_inst,94.1576087,south,direct,1,25.0
48399,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,586500,3.75,0.2194,,180.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,1U,20520.0,CRIF,788,CIB,35-44,not_inst,71.6992665,North,direct,0,27.0
46096,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,4.5,0.6199,3437.5,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3600.0,EXP,534,CIB,65-74,to_inst,47.96195652,south,direct,0,21.0
39149,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,226500,,,,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3840.0,CRIF,764,CIB,55-64,to_inst,114.3939394,North,direct,1,57.0
48452,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3900.0,EXP,636,CIB,25-34,not_inst,42.61811024,south,direct,1,28.0
44219,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5580.0,CRIF,605,EXP,45-54,to_inst,88.40782123,south,direct,1,44.0
48787,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,4.0,0.5007,542.13,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3300.0,CRIF,877,EXP,55-64,not_inst,95.86330935,central,direct,0,48.0
44510,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,156500,3.5,-0.1166,1530.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,8760.0,CIB,629,CIB,45-54,to_inst,99.05063291,south,direct,0,20.0
38941,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,656500,4.875,0.4096,2245.21,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,11280.0,EXP,859,EXP,55-64,not_inst,95.42151163,south,direct,0,38.0
37909,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,296500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,695,EXP,45-54,to_inst,,south,direct,1,
44337,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,4.5,0.1487,2025.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6600.0,EXP,523,CIB,55-64,to_inst,60.33464567,south,direct,0,31.0
40238,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,3.75,0.1794,6117.2,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4920.0,CIB,815,CIB,45-54,to_inst,81.80473373,south,direct,0,44.0
29875,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,4.875,0.8967,3556.25,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4500.0,EXP,700,CIB,45-54,to_inst,68.41085271,south,direct,0,21.0
44794,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,5340.0,EXP,765,EXP,35-44,not_inst,91.97761194,North,direct,1,42.0
30120,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360.0,neg_amm,not_int,not_lpsm,558000.0,sb,pr,home,1U,5400.0,CIB,799,CIB,35-44,to_inst,87.18637993,central,direct,1,47.0
41762,2019,ncf,Male,pre,type1,p2,l1,nopc,nob/c,486500,3.55,-0.0955,295.0,360.0,not_neg,not_int,not_lpsm,3008000.0,sb,pr,home,1U,21360.0,CIB,643,CIB,45-54,to_inst,16.17353723,North,direct,0,18.0
32109,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5880.0,EQUI,897,EXP,55-64,to_inst,,south,direct,1,
31147,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,346500,3.625,-0.2387,0.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,3660.0,EXP,578,CIB,25-34,not_inst,50.36337209,North,direct,0,45.0
35045,2019,cf,Sex Not Available,,type2,p3,l1,nopc,b/c,136500,3.875,1.1906,2858.86,360.0,not_neg,int_only,not_lpsm,168000.0,sb,pr,home,1U,1440.0,EXP,611,CIB,55-64,to_inst,81.25,south,direct,0,44.0
42422,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,1.1474,10326.26,180.0,not_neg,not_int,not_lpsm,458000.0,sb,ir,home,1U,7560.0,EXP,594,EXP,45-54,to_inst,58.18777293,North,direct,0,36.0
27387,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,416500,2.875,-0.8273,3243.68,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6120.0,EXP,614,EXP,35-44,not_inst,72.05882353,North,direct,0,37.0
33866,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,456500,3.75,-0.039,6065.02,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,16440.0,CRIF,600,EXP,55-64,not_inst,80.36971831,south,direct,0,6.0
29770,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,186500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3360.0,CIB,712,EXP,>74,not_inst,99.20212766,North,direct,1,56.0
47953,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,186500,4.625,0.9952,3957.5,324.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,4320.0,CRIF,574,CIB,55-64,to_inst,94.19191919,south,direct,0,36.0
40441,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,506500,3.0,-0.2076,0.0,180.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,8220.0,CRIF,679,CIB,35-44,not_inst,66.82058047,south,direct,0,37.0
50617,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,146500,4.625,1.2413,4301.5,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2280.0,CIB,571,CIB,25-34,to_inst,67.20183486,south,direct,0,31.0
45969,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,4.125,0.5618,185.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4020.0,CRIF,757,EXP,35-44,to_inst,80.04807692,south,direct,0,41.0
33810,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,3.875,1.2482,3118.38,180.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2460.0,EXP,757,CIB,45-54,to_inst,63.39285714,North,direct,0,39.0
49518,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,456500,3.375,-0.2309,10349.7,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,3840.0,CRIF,530,EXP,>74,to_inst,57.93147208,North,direct,0,49.0
43974,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,3.625,0.0412,42.39,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,7140.0,CRIF,590,EXP,55-64,not_inst,43.60940695,south,direct,0,35.0
48844,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,106500,4.875,1.2858,1763.32,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3000.0,CRIF,501,CIB,45-54,to_inst,53.78787879,south,direct,0,32.0
31487,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5820.0,EQUI,746,EXP,65-74,to_inst,,south,direct,1,
38857,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,726500,3.5,-0.006,1095.0,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,13920.0,CRIF,722,EXP,45-54,not_inst,55.54281346,North,direct,0,46.0
40290,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,276500,4.625,0.8448,1250.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4260.0,CRIF,862,CIB,35-44,to_inst,92.7852349,central,direct,0,49.0
41067,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,146500,3.375,-0.0407,4995.0,300.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2220.0,CRIF,565,CIB,65-74,to_inst,59.07258065,south,direct,0,57.0
31702,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5100.0,CRIF,834,CIB,45-54,to_inst,79.52261307,south,direct,1,45.0
30947,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,386500,4.25,-0.0746,538.78,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4440.0,CIB,886,EXP,25-34,not_inst,84.38864629,North,direct,0,49.0
28016,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,536500,4.56,0.6854,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,6300.0,CRIF,647,CIB,45-54,not_inst,91.2414966,south,direct,0,48.0
32741,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,4.25,-0.1643,221.58,360.0,not_neg,int_only,not_lpsm,468000.0,sb,pr,home,1U,2820.0,CIB,609,EXP,35-44,not_inst,63.35470085,south,direct,0,49.0
48485,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5940.0,EQUI,593,EXP,65-74,to_inst,,south,direct,1,
44044,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,186500,,,,300.0,neg_amm,int_only,not_lpsm,238000.0,sb,pr,home,1U,2340.0,EXP,867,EXP,55-64,to_inst,78.36134454,North,direct,1,39.0
39632,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,506500,4.75,0.2654,199.89,360.0,neg_amm,not_int,not_lpsm,788000.0,sb,pr,home,1U,5040.0,EXP,647,CIB,55-64,not_inst,64.27664975,North,direct,0,46.0
30820,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,3.99,0.1834,0.0,360.0,not_neg,int_only,not_lpsm,448000.0,sb,pr,home,1U,4080.0,EXP,584,CIB,35-44,not_inst,79.57589286,North,direct,0,39.0
35891,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,,,,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,5520.0,CIB,764,CIB,55-64,to_inst,54.02227723,south,direct,1,44.0
35518,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,376500,4.125,-0.1941,217.36,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,3720.0,CIB,558,CIB,25-34,not_inst,53.93982808,south,direct,0,49.0
33303,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,776500,5.375,1.4538,19587.13,360.0,not_neg,not_int,not_lpsm,1178000.0,sb,ir,home,3U,20040.0,EXP,830,EXP,55-64,to_inst,65.91680815,south,direct,0,34.0
50434,2019,cf,Sex Not Available,,type1,p3,l1,nopc,nob/c,256500,3.99,0.4108,4118.75,360.0,not_neg,int_only,not_lpsm,358000.0,sb,pr,home,1U,4440.0,EXP,646,CIB,>74,to_inst,71.64804469,south,direct,0,45.0
47011,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,76500,3.25,0.0958,3319.92,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3720.0,EXP,779,EXP,55-64,to_inst,48.41772152,North,direct,0,37.0
26021,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,3.99,0.1704,625.0,300.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7440.0,CRIF,610,EXP,25-34,not_inst,77.24913495,south,direct,0,31.0
32105,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,5.125,1.2448,8087.5,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,11400.0,CIB,850,EXP,45-54,to_inst,78.76569038,North,direct,0,37.0
38391,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,546500,4.875,1.1077,5400.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,6780.0,CRIF,801,EXP,55-64,not_inst,76.11420613,North,direct,0,44.0
46402,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,4.0,0.4659,2311.67,360.0,not_neg,int_only,not_lpsm,508000.0,sb,pr,home,1U,8580.0,CIB,820,EXP,35-44,not_inst,64.27165354,south,direct,0,36.0
26608,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.3257,0.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5040.0,CRIF,761,CIB,45-54,not_inst,84.54773869,North,direct,0,36.0
27462,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,306500,4.125,0.004,863.15,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3360.0,EXP,891,CIB,25-34,not_inst,93.44512195,North,direct,0,41.0
27036,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,3.625,-0.1611,10176.08,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,3480.0,CRIF,609,CIB,35-44,to_inst,68.82239382,North,direct,0,44.0
28047,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,4.25,-0.0387,0.0,348.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5700.0,EXP,646,EXP,25-34,not_inst,85.39426523,North,direct,0,41.0
38026,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,3.5,-0.1035,3737.5,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5700.0,CRIF,894,EXP,45-54,to_inst,57.96568627,North,direct,0,46.0
39845,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,3.625,0.4999,1250.0,180.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,16020.0,CRIF,597,EXP,45-54,to_inst,64.07967033,central,direct,0,20.0
39352,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,426500,3.99,0.5512,13948.3,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7560.0,EXP,717,CIB,45-54,to_inst,76.43369176,south,direct,0,43.0
28006,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,126500,4.25,0.7527,3381.5,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2700.0,CRIF,571,EXP,65-74,to_inst,71.06741573,North,direct,0,37.0
41305,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,3.75,0.1844,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7320.0,CRIF,582,EXP,25-34,not_inst,86.85897436,south,direct,0,34.0
48872,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.75,1.3306,1150.0,180.0,not_neg,not_int,not_lpsm,478000.0,sb,ir,home,1U,7860.0,CIB,529,CIB,45-54,to_inst,32.74058577,south,direct,0,46.0
42476,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,696500,3.75,0.0671,3787.5,360.0,not_neg,not_int,not_lpsm,1498000.0,sb,pr,home,1U,9660.0,CIB,548,CIB,45-54,not_inst,46.4953271,south,direct,0,37.0
43505,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.875,0.1069,8049.16,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,9420.0,EXP,800,EXP,25-34,not_inst,91.98841699,North,direct,0,30.0
38755,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,4.75,0.6428,1150.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5880.0,CRIF,662,EXP,35-44,to_inst,70.64732143,North,direct,0,37.0
26822,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,3.75,0.8935,5933.0,240.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3540.0,EXP,866,CIB,25-34,to_inst,64.93710692,North,direct,0,43.0
40429,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,436500,,,,360.0,not_neg,not_int,lpsm,1148000.0,sb,pr,home,1U,4680.0,CIB,876,CIB,45-54,not_inst,38.02264808,North,direct,1,49.0
40281,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,176500,4.625,0.3173,1049.87,360.0,not_neg,not_int,not_lpsm,218000.0,sb,sr,home,1U,11040.0,CIB,528,CIB,35-44,not_inst,80.96330275,North,direct,0,35.0
50015,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,476500,4.0,-0.048,1511.3,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,7620.0,CRIF,731,CIB,45-54,not_inst,56.19103774,North,direct,0,31.0
37181,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,576500,4.375,0.012,1825.0,360.0,neg_amm,not_int,not_lpsm,798000.0,sb,pr,home,1U,8280.0,CRIF,837,CIB,25-34,not_inst,72.24310777,North,direct,0,45.0
27146,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,386500,4.75,0.316,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6600.0,CIB,653,EXP,55-64,not_inst,80.85774059,North,direct,0,48.0
39496,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,506500,3.875,0.2372,2407.92,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9000.0,CIB,880,EXP,25-34,not_inst,83.30592105,south,direct,0,46.0
47145,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,616500,,,,360.0,not_neg,not_int,lpsm,588000.0,sb,pr,home,1U,5640.0,CIB,567,CIB,55-64,not_inst,104.8469388,North,direct,1,54.0
50674,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,4.18,0.0972,0.0,336.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5520.0,CRIF,817,EXP,55-64,not_inst,50.47348485,south,direct,0,26.0
50464,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,566500,4.125,0.8064,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8820.0,CIB,795,EXP,25-34,not_inst,93.17434211,south,direct,0,38.0
44655,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6540.0,EQUI,632,EXP,65-74,to_inst,,south,direct,1,
43623,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.5,-0.0099,802.3,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,10200.0,CRIF,579,EXP,>74,not_inst,35.60855263,south,direct,0,15.0
33083,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,386500,3.69,-0.0476,1461.14,360.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,8580.0,EXP,574,EXP,55-64,not_inst,39.1194332,North,direct,0,37.0
47912,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,236500,,,,96.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7620.0,CRIF,867,CIB,55-64,to_inst,62.56613757,south,direct,1,31.0
43095,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,646500,3.99,0.4329,3983.97,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,13080.0,CIB,691,CIB,35-44,not_inst,49.4266055,North,direct,0,40.0
45740,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5820.0,EQUI,536,EXP,55-64,to_inst,,North,direct,1,
34647,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,746500,3.99,0.2187,7452.0,360.0,not_neg,not_int,not_lpsm,1248000.0,sb,pr,home,1U,10860.0,CRIF,810,CIB,45-54,not_inst,59.81570513,North,direct,0,42.0
25764,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,196500,4.625,1.7267,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3840.0,CRIF,662,CIB,45-54,to_inst,86.18421053,North,direct,0,57.0
45998,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,116500,,,,180.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,2520.0,EQUI,601,EXP,45-54,to_inst,,south,direct,1,
46761,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,4.375,0.3339,6721.0,360.0,neg_amm,not_int,not_lpsm,478000.0,sb,pr,home,1U,6060.0,CIB,900,CIB,45-54,to_inst,78.76569038,south,direct,0,33.0
46835,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,lpsm,208000.0,sb,pr,home,1U,5280.0,CRIF,869,CIB,45-54,to_inst,94.47115385,south,direct,1,24.0
30104,2019,,Joint,nopre,type1,p1,l1,nopc,nob/c,196500,4.75,0.8768,4407.5,360.0,not_neg,not_int,not_lpsm,328000.0,sb,ir,home,1U,6420.0,EXP,888,EXP,65-74,not_inst,59.90853659,North,direct,0,35.0
28841,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,2400.0,EQUI,854,EXP,25-34,to_inst,,North,direct,1,
38883,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,3.99,0.3779,3650.1,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4860.0,CIB,738,CIB,35-44,to_inst,78.36134454,south,direct,0,28.0
38471,2019,,Male,nopre,type3,p3,l1,nopc,nob/c,126500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2520.0,EQUI,772,EXP,45-54,to_inst,,North,direct,1,
